agency,sido,sigungu,spot_name,lat,lon,total,violent,theft,sexual,fraud,traffic,night,other
부산광역시경찰청,부산광역시,강서구,녹산동,35.119139642914,128.882378803698,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,눌차동,35.0652927105229,128.851121269929,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,대저1동,35.2154530980837,128.97681509437,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,대저2동,35.1785857250469,128.956533692717,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,대항동,35.0081787107857,128.83082681259,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,동선동,35.0462492955332,128.840631468634,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,명지동,35.1082274493664,128.926450851828,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,미음동,35.1511463498995,128.857879021468,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,범방동,35.1491260748853,128.883192222592,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,봉림동,35.1774506998519,128.894623950148,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,생곡동,35.1305010488128,128.877791681411,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,성북동,35.0534010697009,128.813853440238,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,송정동,35.092817978428,128.849317899227,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,식만동,35.2111486875336,128.911767804559,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,신호동,35.0905268830916,128.878751702628,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,죽동동,35.2003982058467,128.881705241387,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,죽림동,35.2033978036111,128.898529239691,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,지사동,35.1437260956391,128.823584206032,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,천성동,35.0304589495977,128.826866581092,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,강서구,화전동,35.1029676857009,128.864474254255,5172,632,446,96,1640,847,44,1467
부산광역시경찰청,부산광역시,금정구,구서동,35.2553544296302,129.07614591559,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,금사동,35.2202784156162,129.111130197749,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,금성동,35.2503324603387,129.056142876022,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,남산동,35.2716577535563,129.092262111544,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,노포동,35.2913113631609,129.088002246612,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,두구동,35.2945516545984,129.111673020789,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,부곡동,35.2376380106209,129.096413857004,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,서동,35.2553544296302,129.07614591559,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,선동,35.2662438049591,129.109685369785,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,오륜동,35.2519332019951,129.122694820097,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,장전동,35.2347159155634,129.072491624188,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,청룡동,35.2846110827582,129.065300439049,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,금정구,회동동,35.2334758158297,129.123839171603,6289,863,878,181,1981,627,89,1670
부산광역시경찰청,부산광역시,기장군,기장읍,35.2387136286813,129.215860749696,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산광역시,기장군,일광면,35.2639537045623,129.23224176821,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산광역시,기장군,장안읍,35.313927337956,129.244027911756,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산광역시,기장군,정관읍,35.3255215005655,129.18029849757,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산광역시,기장군,철마면,35.2753211363779,129.149739538284,5392,664,448,117,1732,828,59,1544
부산광역시경찰청,부산광역시,남구,감만동,35.1131135578819,129.080913164455,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산광역시,남구,대연동,35.1378939446187,129.09146973801,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산광역시,남구,문현동,35.1433269924834,129.072124227665,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산광역시,남구,용당동,35.1176498740348,129.095040714388,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산광역시,남구,용호동,35.1139656623746,129.116007443618,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산광역시,남구,우암동,35.1250127857502,129.075854463096,8674,1044,862,306,3193,681,79,2509
부산광역시경찰청,부산광역시,동구,범일동,35.1329319076031,129.060882282368,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산광역시,동구,수정동,35.1326931627434,129.036633280085,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산광역시,동구,좌천동,35.1314104550705,129.049211885,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산광역시,동구,초량동,35.1213355196694,129.033586449747,4359,737,567,94,1333,483,72,1073
부산광역시경찰청,부산광역시,동래구,낙민동,35.1965209826522,129.092216709084,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,명륜동,35.2124857123219,129.08155822834,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,명장동,35.2049949172739,129.104511347999,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,복천동,35.2064686574347,129.088519327079,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,사직동,35.1989699840999,129.055523395593,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,수안동,35.1967385356112,129.085876890287,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,안락동,35.1941527342993,129.106558871146,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,온천동,35.2118823526351,129.066706270938,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,동래구,칠산동,35.204274876575,129.091985265468,7797,1118,1264,164,2425,721,142,1963
부산광역시경찰청,부산광역시,부산진구,가야동,35.1479801623861,129.032581642818,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,개금동,35.1606615344224,129.017916186161,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,당감동,35.1728246466468,129.01807631278,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,범전동,35.1657350620611,129.061257717948,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,범천동,35.1500526395981,129.049705672836,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,부암동,35.1785361380042,129.030694924367,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,부전동,35.1561936023553,129.058076204432,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,양정동,35.1710811495463,129.07432099535,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,연지동,35.1727845612254,129.052840043371,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,전포동,35.157256269615,129.071226616738,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,부산진구,초읍동,35.1813784873021,129.047278314668,17497,2871,2678,506,5286,1537,284,4335
부산광역시경찰청,부산광역시,북구,구포동,35.1981560740703,129.008888072412,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산광역시,북구,금곡동,35.2500842483244,129.012818480406,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산광역시,북구,덕천동,35.2131838661402,129.014529045675,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산광역시,북구,만덕동,35.2145376863012,129.038728928443,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산광역시,북구,화명동,35.2357636793339,129.013861621487,7322,906,1137,119,2730,598,95,1737
부산광역시경찰청,부산광역시,사상구,감전동,35.1542462143787,128.979410354417,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사상구,괘법동,35.1637613818596,128.987191072181,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사상구,덕포동,35.1755216967939,128.987960251921,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사상구,모라동,35.1833146881081,129.003943217684,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사상구,삼락동,35.1769469026271,128.977752365755,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사상구,엄궁동,35.1286945870537,128.972201277422,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사상구,주례동,35.1521705842909,129.006097664426,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사상구,학장동,35.1440995880535,128.987296537566,7011,1081,797,142,2403,913,114,1561
부산광역시경찰청,부산광역시,사하구,감천동,35.0924617954664,129.006993225079,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,사하구,괴정동,35.1037002076552,128.995052763432,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,사하구,구평동,35.0819025270148,128.987803598338,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,사하구,다대동,35.060278219962,128.967656104235,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,사하구,당리동,35.1029415185007,128.976677476741,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,사하구,신평동,35.0916245823035,128.96525131852,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,사하구,장림동,35.0742973837696,128.970527123964,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,사하구,하단동,35.1148094646082,128.952594462617,7787,1229,952,179,2498,770,121,2038
부산광역시경찰청,부산광역시,서구,남부민동,35.086548807399,129.02224992503,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,동대신동1가,35.1103497011696,129.022741461813,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,동대신동2가,35.1147172790818,129.02454718188,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,동대신동3가,35.1230314246327,129.021637931999,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,부민동1가,35.1046819610604,129.020649429831,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,부민동2가,35.1026507777417,129.019239535702,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,부민동3가,35.1037637358332,129.016262346677,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,부용동1가,35.1068809177593,129.021076576986,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,부용동2가,35.1065902492338,129.019051610724,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,서대신동1가,35.1078166229779,129.014673371465,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,서대신동2가,35.1091231262845,129.009801275895,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,서대신동3가,35.1239326978437,129.010801321617,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,아미동1가,35.0993919013628,129.019036333767,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,아미동2가,35.0995003652555,129.013600222447,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,암남동,35.0799230863579,129.020968156488,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,초장동,35.0959825827774,129.020289958305,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,충무동1가,35.0959614220744,129.024798164577,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,충무동2가,35.0953738966942,129.022204730611,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,충무동3가,35.0938409540338,129.022693165699,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,토성동1가,35.0995256297373,129.023338024929,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,토성동2가,35.1009417706496,129.021640484639,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,토성동3가,35.1013043298984,129.020434458879,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,토성동4가,35.0974520944836,129.023387652983,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,서구,토성동5가,35.0975901873532,129.02159280201,3642,477,662,58,1179,358,37,871
부산광역시경찰청,부산광역시,수영구,광안동,35.158289496222,129.109517930176,5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산광역시,수영구,남천동,35.1427566802985,129.110376365895,5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산광역시,수영구,망미동,35.1742365026598,129.101004990512,5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산광역시,수영구,민락동,35.1572648406799,129.125445942114,5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산광역시,수영구,수영동,35.1705527261101,129.116107846731,5598,1019,795,166,1253,776,53,1536
부산광역시경찰청,부산광역시,연제구,거제동,35.1892144284113,129.071677580761,7585,1091,833,237,2309,620,270,2225
부산광역시경찰청,부산광역시,연제구,연산동,35.1825602536423,129.085536368166,7585,1091,833,237,2309,620,270,2225
부산광역시경찰청,부산광역시,영도구,남항동1가,35.0904163792335,129.038835356146,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,남항동2가,35.088562032749,129.037640183788,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,남항동3가,35.0860399859303,129.036064478404,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,대교동1가,35.0924257351993,129.038315245311,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,대교동2가,35.0918793882843,129.040792715449,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,대평동1가,35.0914249488508,129.035233523005,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,대평동2가,35.0922848086516,129.032755038217,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,동삼동,35.0777484249153,129.071639310245,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,봉래동1가,35.0943037075615,129.040247899626,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,봉래동2가,35.0954380654762,129.043096286733,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,봉래동3가,35.0925480349772,129.044537243697,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,봉래동4가,35.0909620285588,129.050295447046,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,봉래동5가,35.0922725946945,129.053367551921,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,신선동1가,35.0903861310098,129.046619051669,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,신선동2가,35.0868234287964,129.046266889952,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,신선동3가,35.0815373696274,129.051265425657,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,영선동1가,35.0909863292586,129.043520252277,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,영선동2가,35.088108031219,129.042768675858,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,영선동3가,35.0860103601602,129.041041141533,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,영선동4가,35.0768563301435,129.048407670117,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,영도구,청학동,35.0921902835616,129.063943764121,2871,491,443,52,812,288,31,754
부산광역시경찰청,부산광역시,중구,광복동1가,35.0987790136637,129.034561062695,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,광복동2가,35.0994614289035,129.032560417669,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,광복동3가,35.10070731987,129.03135006866,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,남포동1가,35.0974184009101,129.034658826808,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,남포동2가,35.0979872776692,129.033409791904,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,남포동3가,35.098960620929,129.029749666456,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,남포동4가,35.0974778242666,129.031546247837,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,남포동5가,35.097745820822,129.029535333442,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,남포동6가,35.0975216541884,129.026775367304,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,대창동1가,35.1069600760949,129.035729466429,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,대창동2가,35.1097848556474,129.037093802432,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,대청동1가,35.1050924911827,129.03274412158,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,대청동2가,35.1030344708383,129.031223599504,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,대청동3가,35.1030417876892,129.029280652244,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,대청동4가,35.1071386511336,129.030456934028,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,동광동1가,35.0994084469216,129.03571709182,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,동광동2가,35.100258384387,129.034475020391,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,동광동3가,35.1014361933045,129.034100764015,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,동광동4가,35.1032848526728,129.034133547977,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,동광동5가,35.1074899251665,129.034229294329,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,보수동1가,35.1074151266678,129.025783364202,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,보수동2가,35.1049990070193,129.023683878973,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,보수동3가,35.1041370790951,129.022412453908,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,부평동1가,35.1021533411539,129.027227791575,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,부평동2가,35.0995830013551,129.025729875723,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,부평동3가,35.1008235986556,129.024400861332,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,부평동4가,35.1023841027859,129.022693722765,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,신창동1가,35.1018224602478,129.030412772911,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,신창동2가,35.1012433536222,129.029477305905,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,신창동3가,35.1005783633467,129.028934478609,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,신창동4가,35.1005365708055,129.028200953566,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,영주동,35.1118639237961,129.03199111519,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,중앙동1가,35.100773909347,129.035759822646,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,중앙동2가,35.102166582279,129.035684804276,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,중앙동3가,35.1035006464904,129.035665348977,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,중앙동4가,35.1080708290432,129.038915420403,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,중앙동5가,35.1018155511404,129.037268273125,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,중앙동6가,35.0995721571252,129.037344021352,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,중앙동7가,35.0976744773687,129.036581874417,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,창선동1가,35.0994496463902,129.030682873728,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,중구,창선동2가,35.0995253244018,129.02831625311,3517,650,574,74,1036,307,22,854
부산광역시경찰청,부산광역시,해운대구,반송동,35.2189368500509,129.154119351895,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산광역시,해운대구,반여동,35.2061309543907,129.130232464088,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산광역시,해운대구,석대동,35.2240684642432,129.137114700442,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산광역시,해운대구,송정동,35.1836575939926,129.203669439395,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산광역시,해운대구,우동,35.1727271517264,129.148399576019,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산광역시,해운대구,재송동,35.1855603344596,129.127939014337,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산광역시,해운대구,좌동,35.1870826469031,129.174726496616,11861,1409,1674,278,3823,1180,139,3358
부산광역시경찰청,부산광역시,해운대구,중동,35.1589578525344,129.1782523858,11861,1409,1674,278,3823,1180,139,3358
대구광역시경찰청,대구광역시,남구,대명동,35.8400474627363,128.568889686389,5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구광역시,남구,봉덕동,35.8455729454257,128.597908299005,5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구광역시,남구,이천동,35.8536953182678,128.599439448938,5113,773,682,121,1557,692,57,1231
대구광역시경찰청,대구광역시,달서구,갈산동,35.8388046313657,128.498805404238,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,감삼동,35.8510162146677,128.542168596711,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,대곡동,35.7993344944605,128.526810802352,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,대천동,35.8255929053699,128.48725689576,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,도원동,35.8074811635163,128.532179565126,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,두류동,35.8537184722864,128.555402199963,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,본동,35.8344421692017,128.541046504677,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,본리동,35.8409762939102,128.543094223454,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,상인동,35.8140108485551,128.545280592943,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,성당동,35.8429586241896,128.549551926913,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,송현동,35.8293738401133,128.553382094845,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,신당동,35.8589615482179,128.498821737463,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,용산동,35.8565964722084,128.531153884197,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,월성동,35.8195928330291,128.522529469033,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,월암동,35.8308655380992,128.506721071857,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,유천동,35.8140262284258,128.514337755002,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,이곡동,35.8516504641555,128.510691792546,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,장기동,35.8433493267253,128.530035888982,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,장동,35.8395540012006,128.513215912198,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,죽전동,35.8557902191326,128.539803629301,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,진천동,35.8121889693631,128.522808503039,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,파호동,35.8413212157898,128.473994865515,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,호림동,35.8343457044158,128.479022878175,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달서구,호산동,35.8439966092079,128.484182673527,15127,2194,1965,365,4550,2335,216,3502
대구광역시경찰청,대구광역시,달성군,가창면,35.8027049070586,128.622823693029,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,구지면,35.6587967490842,128.41359613327,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,논공읍,35.7743377407013,128.419898296813,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,다사읍,35.8722148474929,128.494266152885,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,옥포읍,35.7896007557197,128.463726101613,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,유가읍,35.6820085155638,128.485391163307,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,하빈면,35.9009239874901,128.445522157,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,현풍읍,35.6974640247088,128.447655933061,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,달성군,화원읍,35.8038038285711,128.500510378829,5761,789,912,122,1444,1128,49,1317
대구광역시경찰청,대구광역시,동구,각산동,35.8874753160381,128.715781885098,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,검사동,35.8979250732657,128.665327486918,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,괴전동,35.8696480790661,128.736056152725,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,금강동,35.8583303551534,128.734782022297,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,내곡동,35.9075990214426,128.749259563019,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,내동,35.9683505600422,128.65615506585,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,능성동,35.9696667099754,128.736417061467,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,대림동,35.8678590141192,128.745095241715,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,덕곡동,35.9788849510234,128.621705277527,10336,1671,1244,238,3102,1332,110,2639
대구광역시경찰청,대구광역시,동구,도동,35.9236484205448,128.66703226419,10336,1671,1244,238,3102,1332,110,2639
